date,489
2015-01-01,26
2015-01-02,54
2015-01-03,25
2015-01-04,52
2015-01-05,63
2015-01-06,38
2015-01-07,45
2015-01-08,40
2015-01-09,41
2015-01-10,25
2015-01-11,36
2015-01-12,39
2015-01-13,56
2015-01-14,63
2015-01-15,64
2015-01-16,55
2015-01-17,23
2015-01-18,18
2015-01-19,46
2015-01-20,63
2015-01-21,59
2015-01-22,79
2015-01-23,65
2015-01-24,21
2015-01-25,33
2015-01-26,19
2015-01-27,16
2015-01-28,22
2015-01-29,42
2015-01-30,35
2015-01-31,20
2015-02-01,24
2015-02-02,8
2015-02-03,24
2015-02-04,49
2015-02-05,39
2015-02-06,30
2015-02-07,29
2015-02-08,33
2015-02-09,40
2015-02-10,47
2015-02-11,46
2015-02-12,47
2015-02-13,42
2015-02-14,17
2015-02-15,17
2015-02-16,23
2015-02-17,32
2015-02-18,41
2015-02-19,32
2015-02-20,28
2015-02-21,15
2015-02-22,15
2015-02-23,27
2015-02-24,34
2015-02-25,50
2015-02-26,1
2015-02-27,43
2015-02-28,27
2015-03-01,16
2015-03-02,27
2015-03-03,20
2015-03-04,27
2015-03-05,13
2015-03-06,23
2015-03-07,15
2015-03-08,39
2015-03-09,48
2015-03-10,39
2015-03-11,61
2015-03-12,59
2015-03-13,55
2015-03-14,20
2015-03-15,35
2015-03-16,56
2015-03-17,71
2015-03-18,54
2015-03-19,71
2015-03-20,29
2015-03-21,35
2015-03-22,37
2015-03-23,45
2015-03-24,60
2015-03-25,64
2015-03-26,58
2015-03-27,49
2015-03-28,5
2015-03-29,39
2015-03-30,69
2015-03-31,61
2015-04-01,81
2015-04-02,77
2015-04-03,73
2015-04-04,48
2015-04-05,35
2015-04-06,75
2015-04-07,44
2015-04-08,94
2015-04-09,60
2015-04-10,72
2015-04-11,97
2015-04-12,97
2015-04-13,98
2015-04-14,102
2015-04-15,96
2015-04-16,101
2015-04-17,87
2015-04-18,113
2015-04-19,107
2015-04-20,48
2015-04-21,75
2015-04-22,84
2015-04-23,87
2015-04-24,97
2015-04-25,103
2015-04-26,89
2015-04-27,133
2015-04-28,142
2015-04-29,130
2015-04-30,137
2015-05-01,128
2015-05-02,100
2015-05-03,112
2015-05-04,109
2015-05-05,119
2015-05-06,127
2015-05-07,131
2015-05-08,117
2015-05-09,88
2015-05-10,127
2015-05-11,120
2015-05-12,116
2015-05-13,116
2015-05-14,160
2015-05-15,109
2015-05-16,88
2015-05-17,150
2015-05-18,102
2015-05-19,137
2015-05-20,110
2015-05-21,111
2015-05-22,92
2015-05-23,109
2015-05-24,103
2015-05-25,97
2015-05-26,132
2015-05-27,121
2015-05-28,165
2015-05-29,130
2015-05-30,99
2015-05-31,77
2015-06-01,63
